Site_ID,Site_Name,Country,Latitude,Longitude,Phytogeographic_Zone,Phytogeographic_Zone1,Temperature_Humidity,Subregion,Lab_ID,CRA,Error,d13C,Material,Species,Context,Site_Function,Period,Culture,Comments,Classes,Reliability_Class,Exclusion_Reason,Reliability_SPD,Reliability_Aoristic,References,Radon_B,PPND,CalPal,CONTEXT,NERD,p3k14C,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,GrN-12960,9030,80,,Charcoal,Unspecified,"ashy pit fill I/ii; local phase III Central, 3080.066,  ",Multi-phase settlement (structures etc.),Pre-Pottery Neolithic,PPNC,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Flohr et al. 2016; Rollefson and Simmons 1988; Rollefson et al. 1992; Rollefson 1998,,X,X,X,X,,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,GrN-12963,8970,80,,Charcoal,Unspecified," ashy pit fill local phase III Central, 3081.128 ",Multi-phase settlement (structures etc.),Pre-Pottery Neolithic,PPNC,same locus as GrN-14257,TIA,Class 3b,Inbuilt-age,Yes,Yes,Flohr et al. 2016; Rollefson and Simmons 1988; Rollefson et al. 1992; Rollefson 1998,,X,X,X,X,,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,Erl-14769,8796,40,-26.4,Charcoal,Unspecified,"Unknown lower part Trench section 4 (sq. 3071),  AG145",Multi-phase settlement (structures etc.),Pre-Pottery Neolithic,PPNC,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Zielhofer et al. 2012  Flohr et al. 2016,,,,,X,,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,GrN-12966,9200,110,,Charcoal,Unspecified,"fill in posthole above basal clay local phase IV Central, 3083.103,  ",Multi-phase settlement (structures etc.),Pottery Neolithic,Yarmukian,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Flohr et al. 2016; Rollefson and Simmons 1988; Rollefson et al. 1992; Rollefson 1998,,X,X,X,X,,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,AA-5206,7990,80,,Grains,Pisum (peas),"floor deposit North, 5518.007,  ",Multi-phase settlement (structures etc.),Late Pre-Pottery Neolithic,LPPNB / PPNC,Rollefson and Kohler-Rollefson 1993: undisturbed LPPNB,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Flohr et al. 2016  Rollefson et al. 1992; Rollefson 1998,,X,X,X,X,,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,KN-4881,7880,82,,Grains,Lens culiUnspecifiedris (lentil),"room fill North, 5718.111,  ",Multi-phase settlement (structures etc.),Late Pre-Pottery Neolithic,LPPNB / PPNC,,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Flohr et al. 2016  Rollefson 1998,,X,X,X,X,X,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,AA-25429,7980,55,,Grains,Lens culiUnspecifiedris (lentil),"above mud fill behind ""shrine"",  ; above floor 147 ; North, 5717.146,   ",Multi-phase settlement (structures etc.),Late Pre-Pottery Neolithic,LPPNB?,,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Rollefson 1998; Flohr et al. 2016,,X,X,X,X,,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,AA-5196,7670,100,,Charcoal,Unspecified,"stone wall mortar Central, 3275.007,   ",Multi-phase settlement (structures etc.),Pre-Pottery Neolithic,MPPNB,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Flohr et al. 2016; Banning 2007  Rollefson et al. 1992; Rollefson 1998,,X,X,X,X,,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,Erl-14762,7921,40,-24.3,Charcoal,Unspecified,"rubble layer adjacent to wall, higher than Erl14762 Trench section 2 (sq. 4450),  ",Multi-phase settlement (structures etc.),Pre-Pottery Neolithic,MPPNB,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Zielhofer et al. 2012  Flohr et al. 2016,,,,,X,,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,AA-1164,9100,140,,Charcoal,Pisum (peas),"floor deposit Unknown Phase IV Central, 3273.036,  ",Multi-phase settlement (structures etc.),Pre-Pottery Neolithic,MPPNB / LPPNB,Banadora and PPND: same sample as GrN-14258,TIA,Class 3a,Inbuilt-age,Yes,Yes,Flohr et al. 2016  Rollefson et al. 1992; Rollefson 1998,,X,X,X,X,,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,KN-4885,7939,87,,Charcoal,Unspecified,"fill, ash ; North, 5918.045,   ",Multi-phase settlement (structures etc.),Pre-Pottery Neolithic,MPPNB-1,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Flohr et al. 2016  Rollefson 1998,,X,X,X,X,X,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,Erl-14763,7955,40,-25.9,Charcoal,Unspecified,"thick rubble layer younger than 3a Trench section 2 (sq. 4450),  ",Multi-phase settlement (structures etc.),Pre-Pottery Neolithic,MPPNB-1,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Zielhofer et al. 2012  Flohr et al. 2016,,,,,X,,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,AA-98396,7975,56,-25,Charcoal,Unspecified,"large ash (""open air dump""?) nearby a major LPPNB chipping floor ",Multi-phase settlement (structures etc.),Pre-Pottery Neolithic,MPPNB-1?,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Flohr et al. 2016,,X,X,X,X,,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,Erl-14758,8004,38,-26,Charcoal,Unspecified,"Unknown oldest in trench Trench section 1 (sq. 4457),   AG1",Multi-phase settlement (structures etc.),Pre-Pottery Neolithic,MPPNB-1?,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Zielhofer et al. 2012  Flohr et al. 2016,,,,,X,,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,Erl-14764,8004,40,-24.9,Charcoal,Unspecified,"rubble layer adjacent to wall, higher than Erl14762 Trench section 2 (sq. 4450),  ",Multi-phase settlement (structures etc.),Pre-Pottery Neolithic,MPPNB-2,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Zielhofer et al. 2012  Flohr et al. 2016,,,,,X,,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,AA-5199,8270,75,,Charcoal,Unspecified,"ashy pit fill Central, 3300.047 flotation",Multi-phase settlement (structures etc.),Pre-Pottery Neolithic,MPPNB-3,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Flohr et al. 2016  Rollefson et al. 1992; Rollefson 1998,,X,X,X,X,,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,Erl-14765,8723,38,-10.6,Charcoal,Unspecified,"Unknown upper part Trench section 4 (sq. 3071),  AG147",Multi-phase settlement (structures etc.),Pre-Pottery Neolithic,PPN,note high d13C ratio,TIA,Outlier #3d,Delta13C does not point to charcoal,Yes,Yes,Zielhofer et al. 2012  Flohr et al. 2016,,,,,X,,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,OxA-1472,8660,80,-26,Charcoal,Unspecified,"Central, 3076.051 ; 38/39",Multi-phase settlement (structures etc.),Pre-Pottery Neolithic,PPN,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Flohr et al. 2016  Rollefson et al. 1992; Housley 1994; Rollefson 1998,,X,X,X,X,,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,GrN-12961,8930,60,,Charcoal,Unspecified,"fill between floors local phase II Central, 3080.010,  ",Multi-phase settlement (structures etc.),Pre-Pottery Neolithic,PPNC,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Flohr et al. 2016; Rollefson and Simmons 1988; Rollefson et al. 1992; Rollefson 1998,,X,X,X,X,,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,GrN-12967,8930,80,,Charcoal,Unspecified,"burial Local phase IV Central, 3083.142,  ",Multi-phase settlement (structures etc.),Pre-Pottery Neolithic,PPNC,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Flohr et al. 2016; Rollefson and Simmons 1988; Rollefson et al. 1992; Rollefson 1998,,X,X,X,X,,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,Beta-19906,8970,150,,Charcoal,Unspecified,"rocky room fill Central, 3282.113,  ",Multi-phase settlement (structures etc.),Pre-Pottery Neolithic,PPNC,LAB Bta-19906 wohl Beta; Banadora: PPNB moyen 1?,TIA,Class 3b,Inbuilt-age,Yes,Yes,Flohr et al. 2016  Rollefson et al. 1992; Rollefson 1998,,X,X,X,X,,
1,'Ain Ghazal,Jordan,31.98800,35.97600,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,AA-1166,8950,350,,Charcoal,Unspecified,"debris layer ; Phase IIa ; South, 4452.024,  ; ",Multi-phase settlement (structures etc.),Late Pre-Pottery Neolithic,LPPNB,"or 8950 +- 390 BP? Rollefson 1998: far too old, intrusive ""old W""?",TIA,Class 3b,Inbuilt-age,Yes,Yes,Flohr et al. 2016; Rollefson and Simmons 1988; Rollefson et al. 1992; Rollefson 1998,,,X,X,,,
2,Abu Gosh,Israel,31.80530,35.10830,Mediterranean,Mediterranean,Mesic,CentralHills,RT-2453,8895,60,-22.5,Charcoal,Cratagus,"Sq A7, B 1343 ; Layer III, first phase ; Square A7, baulk, basket 1343 ; ",Settlement,Pre-Pottery Neolithic,MPPNB,Context missing,TIA,Class 3a,Inbuilt-age,Yes,Yes,Segal and Carmi 2004; Daly et al. 2018;  Flohr et al. 2016,,X,X,,X,X,
2,Abu Gosh,Israel ,31.80530,35.10830,Mediterranean,Mediterranean,Mesic,CentralHills,RT-2844,8450,145,-25,Charcoal,Unspecified,"Sq C2, B 1421 ; ",Settlement,Pre-Pottery Neolithic,MPPNB,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Segal & Carmi 2004; Khalaily et al. 2003,,,,,,,
3,Abu Halil,Sinai,Unspecified,Unspecified,Saharo-Arabian,Saharo-Arabian,Arid,Sinai,RT-1853,5200,70,,Unspecified,Unspecified,Unspecified ,Eroded site,Chalcolithic,Chalcolithic,,TSL,Outlier #2b,Not georeferenced,No,No,Clare 2010; Burton & Levi 2001; Segal & Carmi 1996; Flohr et al. 2016,,,,,,,
4,Abu Hamid,Jordan,32.31660,35.56890,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,GrN-17497,5860,40,,Organic material/wood,Unspecified,"Phase III ; A5,  ; Loc 2, (1c2a)","Multi-phase settlement (pits, hearth, floor)",Late Chalcolithic,Late Chalcolithic,Database: unspecified charcoal,Mixed materials,Outlier #1d,Mixed 14C reservoirs,No,No,Lovell 2007,,,,X,X,,
4,Abu Hamid,Jordan,32.31660,35.56890,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,Ly-6174,6170,50,,Unspecified,Unspecified,Phase I ; ,"Multi-phase settlement (pits, hearth, floor)",Late Chalcolithic,Late Chalcolithic,,Unspecified,Outlier #2c,Unspecified material,No,No,Banning 2007; Lovell et al. 2007  ,,,,,,,
4,Abu Hamid,Jordan,32.31660,35.56890,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,Ly-6252,5180,110,,Charcoal,Unspecified,"living floor of room 654, tabun ; Phase II; level 3a ; Square AF1AF01,  ; ","Multi-phase settlement (pits, hearth, floor)",Pottery Neolithic / Chalcolithic,PN / Chalcolithic,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Lovell et al. 2007  Banning 2007 Flohr et al. 2016,,,X,,,,
4,Abu Hamid,Jordan,32.31660,35.56890,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,Ly-6258,5205,95,,Charcoal,Unspecified,hearth containing burnt stones ; deposit uer outside surface a partly below floor of house 612 ; Phase I; level 5a ; Square A1A2 ; ,"Multi-phase settlement (pits, hearth, floor)",Chalcolithic,Chalcolithic,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Lovell et al. 2007  Banning 2007 Clare 2010; Flohr et al. 2016,,,X,,,,
4,Abu Hamid,Jordan,32.31660,35.56890,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,GrN-14623,5670,40,,Grains,Triticum dicoccum (emmer wheat),Phase III; level 2a ; 648 ;  locus 113,"Multi-phase settlement (pits, hearth, floor)",Late Chalcolithic,Late Chalcolithic,Database: emmer? ,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Garfinkel 1999; Lovell et al. 2007  Clare 2010; Flohr et al. 2016,,,X,,X,,
4,Abu Hamid,Jordan,32.31660,35.56890,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,Ly-6249,5580,120,,Charcoal,Unspecified,"deep pit uerlying floor of room 644 ; Phase I (/II?); level 4 ; Square AF2AG2,  ; ","Multi-phase settlement (pits, hearth, floor)",Chalcolithic,Chalcolithic,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Lovell et al. 2007  Banning 2007 Flohr et al. 2016,,,X,,,,
4,Abu Hamid,Jordan,32.31660,35.56890,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,GrN-17496,5651,40,,Organic material,Unspecified,"Phase III?; level 2a ; A6, SE section,  ; ","Multi-phase settlement (pits, hearth, floor)",Chalcolithic,Chalcolithic,,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Lovell et al. 2007  Clare 2010; Flohr et al. 2016; Burton and Levy 2001,,,X,,X,,
4,Abu Hamid,Jordan,32.31660,35.56890,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,GrN-16358,5745,35,,Grains,Olea europaea,Phase IIIII ? ; 2419 (2b/3a) ; ,"Multi-phase settlement (pits, hearth, floor)",Chalcolithic,Chalcolithic,,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Garfinkel 1999; Lovell et al. 2007  Clare 2010; Flohr et al. 2016,,,X,,X,,
4,Abu Hamid,Jordan,32.31660,35.56890,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,Ly-6175,6200,80,,Charcoal,Unspecified,"oxidized green layer uer floor of ""house"" 612 ; Phase I; level 5b ; Square A2AA2 (/A1/A2),  ; ","Multi-phase settlement (pits, hearth, floor)",Pottery Neolithic,Wadi Rabah,Double in database,TIA,Class 3b,Inbuilt-age,Yes,Yes,Kuijt and Chesson 2002 Lovell et al. 2007  Banning 2007 Clare 2010; Flohr et al. 2016,,,X,,,,
4,Abu Hamid,Jordan,32.31660,35.56890,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,Ly-6253,5860,70,,Charcoal,Unspecified,"pit with fallen fresco ; Phase II; level 3b ; Square AA3A3, ,  ; locus 691","Multi-phase settlement (pits, hearth, floor)",Pottery Neolithic,Wadi Rabah,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Lovell et al. 2007  Banning 2007 Flohr et al. 2016,,,X,,,,
4,Abu Hamid,Jordan,32.31660,35.56890,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,Ly-6247,6115,70,,Charcoal,Unspecified,"hearth containing burnt stones ; Phase II; level 3b ; Square A1A2,  ; locus 566, ","Multi-phase settlement (pits, hearth, floor)",Pottery Neolithic,Wadi Rabah,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Lovell et al. 2007  Banning 2007 Flohr et al. 2016,,,X,,,,
4,Abu Hamid,Jordan,32.31660,35.56890,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,GrN-16357,6030,60,,Wood,Olea europaea,Phase IIIII? Level 2c/3a ; 2a/2b ; 2443 ; locus 214,"Multi-phase settlement (pits, hearth, floor)",Late Chalcolithic,Late Chalcolithic,,TIA,Class 3a,Inbuilt-age,Yes,Yes,Lovell et al. 2007  Clare 2010; Flohr et al. 2016,,,X,,X,,
4,Abu Hamid,Jordan,32.31660,35.56890,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,Ly-6251,5545,75,,Charcoal,Unspecified," deep pit in open area ; Phase II; level 3c ; Square A4 ;  locus 550, ","Multi-phase settlement (pits, hearth, floor)",Pottery Neolithic / Chalcolithic,PN / Chalcolithic,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Lovell et al. 2007  Banning 2007 Flohr et al. 2016,,,X,,,,
4,Abu Hamid,Jordan,32.31660,35.56890,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,Ly-6248,5685,65,,Charcoal,Unspecified," deep pit in open area ; Phase II; level 3c ; Square A5 ; locus 550,","Multi-phase settlement (pits, hearth, floor)",Pottery Neolithic / Chalcolithic,PN / Chalcolithic,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Lovell et al. 2007  Banning 2007 Flohr et al. 2016,,,X,,,,
4,Abu Hamid,Jordan,32.31660,35.56890,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,Ly-6256,5820,55,,Charcoal,Unspecified,"deep pit containing a lot of stones a CH ; Phase II; level 3a ; Square AA01, ,  ; locus 666","Multi-phase settlement (pits, hearth, floor)",Pottery Neolithic,Wadi Rabah,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Lovell et al. 2007  Banning 2007 Flohr et al. 2016,,,X,,,,
4,Abu Hamid,Jordan,32.31660,35.56890,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,Ly-6254,6230,55,,Charcoal,Unspecified,"oval firepit ; Phase I; level 4 ; Square AG2,,  ;  locus 736","Multi-phase settlement (pits, hearth, floor)",Pottery Neolithic,Wadi Rabah,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Kuijt and Chesson 2002 Lovell et al. 2007  Banning 2007 Clare 2010; Flohr et al. 2016,,,X,,,,
4,Abu Hamid,Jordan,32.31660,35.56890,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,Ly-6257,5385,90,,Charcoal,Unspecified,"in room 654, firepit with stones ; Phase II; level 3ab ; Square AF01,   ; locus 648,","Multi-phase settlement (pits, hearth, floor)",Pottery Neolithic / Chalcolithic,PN / Chalcolithic,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Lovell et al. 2007  Banning 2007 Flohr et al. 2016,,,X,,,,
4,Abu Hamid,Jordan,32.31660,35.56890,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,Ly-6259,6170,60,,Charcoal,Unspecified,"pit containing stones and a wooden post or beam ; Phase I; level 5b ; Square A2AA2 (/A3),   ; locus 807,","Multi-phase settlement (pits, hearth, floor)",Pottery Neolithic,Wadi Rabah,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Kuijt and Chesson 2002 Lovell et al. 2007  Banning 2007 Clare 2010; Flohr et al. 2016,,,X,,,,
4,Abu Hamid,Jordan,32.31660,35.56890,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,Ly-6255,6215,70,,Charcoal,Unspecified,"firepit ; Phase I; level 4 ; Square A2 (/A1/A2),,  ;  locus 742","Multi-phase settlement (pits, hearth, floor)",Pottery Neolithic,Wadi Rabah,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Kuijt and Chesson 2002 Lovell et al. 2007  Banning 2007 Clare 2010; Flohr et al. 2016,,,X,,,,
5,Abu Madi I,Sinai,28.55000,33.99000,Saharo-Arabian,Saharo-Arabian,Arid,Sinai,Pta-2699,10110,100,,Charcoal,Unspecified,Layer 8  ,settlement,Pre-Pottery Neolithic,PPNB,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Bar-Yosef 1981; Goring-Morris 1991; Schyle 1996  Flohr et al. 2016,,X,X,,X,X,
5,Abu Madi I,Sinai,28.55000,33.99000,Saharo-Arabian,Saharo-Arabian,Arid,Sinai,Pta-4568,9970,120,,Charcoal,Unspecified,Layer 10  ,settlement,Pre-Pottery Neolithic ,PPNA,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Bar-Yosef 1991 Kuijt & Bar-Yosef 1994 Goring-Morris 1991  Flohr et al. 2016,,X,X,,X,X,
5,Abu Madi I,Sinai,28.55000,33.99000,Saharo-Arabian,Saharo-Arabian,Arid,Sinai,Pta-4551,9790,100,,Charcoal,Unspecified,Layer 11  ,settlement,Pre-Pottery Neolithic,PPNA,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Bar-Yosef 1991 Kuijt & Bar-Yosef 1994 Goring-Morris 1991  Flohr et al. 2016,,X,X,,X,X,
5,Abu Madi I,Sinai,28.55000,33.99000,Saharo-Arabian,Saharo-Arabian,Arid,Sinai,Pta-4572,9790,100,,Charcoal,Unspecified,Layer 10  ,settlement,Pre-Pottery Neolithic,PPNA,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Bar-Yosef 1991 Kuijt & Bar-Yosef 1994 Goring-Morris 1991  Flohr et al. 2016,,X,X,,X,X,
5,Abu Madi I,Sinai,28.55000,33.99000,Saharo-Arabian,Saharo-Arabian,Arid,Sinai,Pta-4577,9870,100,,Charcoal,Unspecified,Layer 12  ,settlement,Pre-Pottery Neolithic,PPNA,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Bar-Yosef 1991 Kuijt & Bar-Yosef 1994 Goring-Morris 1991  Flohr et al. 2016,,X,X,,X,X,
5,Abu Madi I,Sinai,28.55000,33.99000,Saharo-Arabian,Saharo-Arabian,Arid,Sinai,Pta-3635,8640,120,,Charcoal,Unspecified,Layer 4  ,settlement,Pre-Pottery Neolithic,PPNA,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Bar-Yosef 1991 Kuijt & Bar-Yosef 1994 Goring-Morris 1991  Flohr et al. 2016,,X,X,,X,X,
5,Abu Madi I,Sinai,28.55000,33.99000,Saharo-Arabian,Saharo-Arabian,Arid,Sinai,Pta-4580,9800,80,,Charcoal,Unspecified,Layer 12  ,settlement,Pre-Pottery Neolithic,PPNA,Database: wrong literature,TIA,Class 3b,Inbuilt-age,Yes,Yes,Bar-Yosef 1991 Kuijt & Bar-Yosef 1994 Goring-Morris 1991  Flohr et al. 2016,,X,X,,X,X,
5,Abu Madi I,Sinai,28.55000,33.99000,Saharo-Arabian,Saharo-Arabian,Arid,Sinai,Pta-4552,9920,80,,Charcoal,Unspecified,Layer 11  ,settlement,Pre-Pottery Neolithic,PPNA,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Bar-Yosef 1991 Kuijt & Bar-Yosef 1994 Goring-Morris 1991  Flohr et al. 2016,,X,X,,X,X,
6,Abu Matar,Israel,31.23388,34.77535,Irano-Turanian,Irano-Turanian,Semiarid,Negev,PR-3,5230,80,,Unspecified,Unspecified,basket 1332  ,Cooper furnace,Late Chalcolithic,Late Chalcolithic,"Flohr et al.: material unknown, Unknown ID in database",Unspecified,Outlier #2a,Unspecified LAB ID and material,No,No,Gilead et al. 1994; Clare 2010; Segal & Carmi 1996  Burton and Levy 2001; Flohr et al. 2016,,,X,,X,X,
6,Abu Matar,Israel,31.23388,34.77535,Irano-Turanian,Irano-Turanian,Semiarid,Negev,PR-5,5260,90,,Unspecified,Unspecified,basket 1334  ,Cooper furnace,Late Chalcolithic,Late Chalcolithic,"Flohr et al.: material unknown, Unknown ID in database",Unspecified,Outlier #2a,Unspecified LAB ID and material,No,No,Gilead et al. 1994; Clare 2010; Segal & Carmi 1996  Burton and Levy 2001; Flohr et al. 2016,,,X,,X,X,
6,Abu Matar,Israel,31.23388,34.77535,Irano-Turanian,Irano-Turanian,Semiarid,Negev,PR-4,5270,80,,Unspecified,Unspecified,basket 1332  ,Cooper furnace,Late Chalcolithic,Late Chalcolithic,"Flohr et al.: material unknown, Unknown ID in database",Unspecified,Outlier #2a,Unspecified LAB ID and material,No,No,Gilead et al. 1994; Clare 2010; Segal & Carmi 1996  Burton and Levy 2001; Flohr et al. 2016,,,X,,X,X,
6,Abu Matar,Israel,31.23388,34.77535,Irano-Turanian,Irano-Turanian,Semiarid,Negev,PR-1,5340,80,,Unspecified,Unspecified,basket 1310  ,Cooper furnace,Late Chalcolithic,Late Chalcolithic,"Flohr et al.: material unknown, Unknown ID in database",Unspecified,Outlier #2a,Unspecified LAB ID and material,No,No,Gilead et al. 1994; Clare 2010; Segal & Carmi 1996  Burton and Levy 2001; Flohr et al. 2016,,,X,,X,X,
6,Abu Matar,Israel,31.23388,34.77535,Irano-Turanian,Irano-Turanian,Semiarid,Negev,PR-2,5470,80,,Unspecified,Unspecified,basket 1313  ,Cooper furnace,Late Chalcolithic,Late Chalcolithic,"Flohr et al.: material unknown, Unknown ID in database",Unspecified,Outlier #2a,Unspecified LAB ID and material,No,No,Gilead et al. 1994; Clare 2010; Segal & Carmi 1996  Burton and Levy 2001; Flohr et al. 2016,,,X,,X,X,
